customer_id,first_name,last_name,gender,birth_date,signup_date,city,country,income_level
1095,Jared,Price,F,1959-04-07,2023-12-31,Buenos Aires,Argentina,medium
1096,Eric,Chandler,M,2005-03-25,2024-10-22,Guadalajara,Mexico,high
1097,David,Olson,M,1993-10-03,2023-08-25,Guadalajara,Mexico,medium
1098,Brett,Estrada,M,1970-02-14,2023-01-30,Cartagena,Colombia,medium
1099,Ryan,Smith,M,2005-11-13,2022-09-16,La Plata,Argentina,medium
1100,Randy,Sanchez,F,1996-05-21,2023-10-03,Belo Horizonte,Brazil,medium
1101,Hannah,Barker,M,2005-08-19,2023-09-29,Salvador,Brazil,high
1102,John,Porter,F,1962-07-02,2024-04-24,Cartagena,Colombia,medium
1103,Tara,Malone,F,1990-08-22,2023-01-06,Rio de Janeiro,Brazil,medium
1104,Eric,Herrera,F,1957-06-20,2023-01-25,Cusco,Peru,medium
1105,Levi,Grant,F,1959-12-23,2023-06-19,Trujillo,Peru,medium
1106,Patricia,Quinn,M,1988-06-14,2023-01-16,Brasília,Brazil,medium
1107,Jennifer,King,F,1955-06-02,2023-02-18,Concepción,Chile,medium
1108,Angelica,Daniels,M,1956-05-18,2024-02-13,Antofagasta,Chile,low
1109,Amy,Morris,M,1980-04-05,2023-09-13,Piura,Peru,low
1110,Carol,Valencia,M,1979-02-10,2024-08-08,Lima,Peru,medium
1111,Shannon,Weiss,F,1962-10-13,2023-08-05,Cali,Colombia,low
1112,Kimberly,Hunter,M,1982-12-28,2023-05-13,La Plata,Argentina,medium
1113,Christine,Diaz,M,1993-03-03,2024-08-24,Mexico City,Mexico,medium
1114,Bryan,Coffey,M,1987-02-26,2022-12-18,Cali,Colombia,medium
1115,Felicia,Cannon,M,1997-09-11,2022-07-27,Cali,Colombia,high
1116,Robert,Morris,M,1962-06-15,2022-11-07,Mendoza,Argentina,medium
1117,Bradley,Pace,F,1959-05-22,2023-12-23,São Paulo,Brazil,medium
1118,Daniel,Lee,M,1963-10-03,2022-02-04,Barranquilla,Colombia,high
1119,Paul,Burns,F,1955-12-21,2023-12-04,Rosario,Argentina,low
1120,Brandon,Walker,F,1987-05-10,2023-10-09,Mexico City,Mexico,high
1121,Samantha,Rios,M,1992-05-01,2022-01-15,Trujillo,Peru,medium
1122,Taylor,Fowler,F,2003-06-29,2024-06-30,Cartagena,Colombia,high
1123,Pamela,Short,F,1973-05-31,2024-03-25,Monterrey,Mexico,medium
1124,Christina,Rice,M,1996-05-19,2022-03-05,La Plata,Argentina,low
1125,Christian,Lewis,F,1993-03-15,2024-07-02,Bogotá,Colombia,medium
1126,Jerry,Cruz,F,1981-10-26,2022-04-21,Santiago,Chile,low
1127,Ashley,Meza,M,1964-07-09,2023-12-21,Valparaíso,Chile,low
1128,Julie,Miranda,F,1983-11-18,2023-09-04,Santiago,Chile,medium
1129,Jacqueline,Simmons,M,1984-11-04,2024-01-09,Puebla,Mexico,medium
1130,Andrea,Wagner,F,1959-10-21,2024-05-17,Barranquilla,Colombia,medium
1131,Carol,Mahoney,M,1989-02-18,2023-08-08,Valparaíso,Chile,medium
1132,Wendy,Kirk,F,2002-02-12,2023-08-26,Bogotá,Colombia,low
1133,Margaret,Morris,F,1976-02-21,2023-11-25,Piura,Peru,low
1134,Nicholas,Pierce,F,1967-01-16,2023-08-21,Concepción,Chile,medium
1135,Shaun,Moyer,F,1993-09-30,2023-01-30,Piura,Peru,medium
1136,Justin,Smith,F,1954-04-18,2022-02-07,Cali,Colombia,medium
1137,Adam,Joyce,M,1961-06-11,2024-09-01,Córdoba,Argentina,medium
1138,Kelsey,Harding,M,1965-09-02,2022-12-11,Cali,Colombia,low
1139,William,Duncan,M,1997-11-13,2024-10-03,Mexico City,Mexico,low
1140,Steven,Moore,M,1984-07-31,2022-04-14,Lima,Peru,medium
1141,John,Scott,F,1968-04-30,2024-09-01,Trujillo,Peru,medium
1142,Ashley,Robinson,F,1970-03-15,2023-09-17,Cartagena,Colombia,low
1143,Timothy,Freeman,M,1958-05-18,2022-12-22,Mendoza,Argentina,medium
1144,Lori,Davis,M,2001-12-07,2024-02-09,São Paulo,Brazil,medium
1145,Lindsey,James,M,1988-04-28,2022-02-10,Arequipa,Peru,low
1146,Matthew,Hobbs,F,1995-08-19,2024-10-06,Belo Horizonte,Brazil,low
1147,David,Townsend,F,1977-04-21,2024-10-15,São Paulo,Brazil,low
1148,Sarah,Walters,M,1993-11-29,2024-07-19,Brasília,Brazil,high
1149,Alice,Flores,F,1987-10-17,2022-03-01,Trujillo,Peru,low
1150,Heidi,Hernandez,F,1984-03-23,2022-12-24,Buenos Aires,Argentina,high
1151,Tasha,Mullins,M,1989-12-27,2024-12-28,La Plata,Argentina,low
1152,Ryan,Hartman,M,1984-10-09,2022-04-09,Mendoza,Argentina,medium
1153,Thomas,Mcgee,F,1962-02-17,2023-01-04,Guadalajara,Mexico,high
1154,Raymond,Hamilton,M,1983-05-04,2022-10-15,Trujillo,Peru,medium
1155,Timothy,Gonzalez,F,1991-04-10,2024-04-14,Monterrey,Mexico,medium
1156,Ann,Shea,F,1975-03-28,2023-09-18,Brasília,Brazil,low
1157,Joseph,Jordan,M,1982-01-26,2022-09-23,Monterrey,Mexico,high
1158,Daniel,Gutierrez,F,1990-07-30,2023-09-23,Rosario,Argentina,low
1159,Melvin,Rios,F,1973-08-23,2022-07-28,Valparaíso,Chile,low
1160,Michael,Underwood,M,1995-01-29,2022-07-05,La Plata,Argentina,high
1161,Scott,Glass,F,1996-10-31,2023-11-14,Valparaíso,Chile,medium
1162,Eric,Chandler,M,1966-08-29,2024-01-21,Piura,Peru,medium
1163,John,Oliver,M,1958-11-01,2024-03-20,Medellín,Colombia,medium
1164,Keith,Cooper,M,1962-02-10,2024-06-30,Cali,Colombia,medium
1165,Thomas,Rivera,M,1996-11-29,2022-12-01,Valparaíso,Chile,medium
1166,Amy,Christensen,M,1993-07-04,2022-08-21,Lima,Peru,medium
1167,Victoria,Neal,M,1983-05-16,2023-11-14,Cali,Colombia,high
1168,Rebecca,Rose,F,1989-09-14,2023-02-17,São Paulo,Brazil,medium
1169,James,Horton,F,1967-10-29,2022-03-07,Concepción,Chile,medium
1170,Sierra,Jones,M,1968-08-30,2023-05-25,Medellín,Colombia,low
1171,Roberta,Ward,M,1989-04-14,2023-12-27,Tijuana,Mexico,medium
1172,Nicole,Hughes,M,1960-01-02,2022-11-17,Córdoba,Argentina,low
1173,Jenna,Mckee,F,2006-03-19,2023-07-11,Lima,Peru,medium
1174,Christopher,Gonzalez,F,1979-12-22,2023-10-16,Cartagena,Colombia,high
1175,Jennifer,Williams,F,2005-07-11,2023-09-06,Brasília,Brazil,low
1176,Tracy,Garner,M,2003-03-02,2022-11-30,Antofagasta,Chile,low
1177,Michael,Turner,M,1955-04-05,2024-01-20,Bogotá,Colombia,medium
1178,Joshua,Brown,M,2007-01-27,2024-12-07,Trujillo,Peru,low
1179,Zoe,Mooney,F,1967-12-11,2023-02-28,Bogotá,Colombia,low
1180,Jeremiah,Peterson,F,2004-04-28,2024-11-05,Mendoza,Argentina,medium
1181,Jessica,Meyer,M,1975-02-08,2022-05-31,Barranquilla,Colombia,medium
1182,Glenda,Butler,F,1990-03-21,2024-08-13,Mendoza,Argentina,medium
1183,Larry,Jacobs,M,1984-08-25,2023-04-12,La Plata,Argentina,medium
1184,Denise,Carpenter,M,1978-02-03,2022-05-25,Buenos Aires,Argentina,medium
1185,Devin,Barker,M,1990-07-16,2022-08-10,Cartagena,Colombia,medium
1186,Russell,Stout,M,2001-11-29,2024-09-22,Mendoza,Argentina,medium
1187,Annette,Moore,F,1995-02-05,2023-12-20,Cali,Colombia,medium
1188,Jennifer,White,F,1957-11-17,2023-08-07,Trujillo,Peru,low
1189,Anthony,Flores,M,1998-10-12,2022-06-09,Buenos Aires,Argentina,medium
1190,Kevin,Reese,M,2005-11-06,2024-11-18,Antofagasta,Chile,low
1191,Joanna,Hernandez,M,1997-11-01,2023-11-29,Cartagena,Colombia,high
1192,Anthony,Odom,M,1964-03-31,2022-05-25,Antofagasta,Chile,medium
1193,Cheryl,Carlson,M,1986-12-25,2023-10-26,Barranquilla,Colombia,medium
1194,Christopher,Chan,M,1966-07-11,2022-01-29,Santiago,Chile,low
1195,Taylor,Banks,F,1961-05-23,2024-07-15,São Paulo,Brazil,low
1196,Thomas,Martin,F,1964-01-14,2023-03-01,Brasília,Brazil,low
1197,Tanya,Schaefer,M,1966-04-12,2023-03-24,Belo Horizonte,Brazil,medium
1198,Emily,Harris,M,2004-08-23,2022-09-01,Antofagasta,Chile,low
1199,Stephanie,Gonzales,M,1965-02-15,2022-07-13,Piura,Peru,high
1200,Michelle,Clay,M,1986-12-28,2024-01-24,Medellín,Colombia,low
1201,Cathy,Holloway,F,1976-12-11,2024-04-29,Concepción,Chile,medium
1202,Sheila,Armstrong,M,1992-06-15,2023-03-08,Arequipa,Peru,low
1203,Janet,Johnson,F,1982-09-13,2023-12-04,Bogotá,Colombia,medium
1204,Natalie,Rich,F,1960-01-30,2023-05-16,Puebla,Mexico,medium
1205,Tonya,Williams,F,1967-04-23,2023-08-12,Buenos Aires,Argentina,medium
1206,Sydney,Lee,F,1974-10-26,2024-04-17,Medellín,Colombia,medium
1207,Kim,Mitchell,M,1977-07-31,2024-08-26,Antofagasta,Chile,medium
1208,Samantha,Vaughn,M,1963-02-09,2022-11-19,Cartagena,Colombia,low
1209,Debbie,Davis,F,2002-03-07,2023-05-23,Guadalajara,Mexico,low
1210,Brenda,Shannon,F,1980-10-26,2022-07-16,Guadalajara,Mexico,high
1211,Marcus,Johnson,F,1983-03-31,2023-03-07,Lima,Peru,low
1212,Paula,Khan,M,1978-05-01,2024-09-08,Medellín,Colombia,medium
1213,Deborah,Dawson,M,1959-01-24,2022-12-21,Concepción,Chile,high
1214,Christopher,Mccarthy,F,1962-12-23,2024-03-13,Cusco,Peru,medium
1215,Jasmine,Acosta,M,1987-11-22,2022-04-04,Puebla,Mexico,high
1216,Ernest,Pierce,F,2005-12-20,2023-11-02,Trujillo,Peru,low
1217,Matthew,Savage,M,1956-08-11,2022-07-07,Piura,Peru,medium
1218,Duane,Hammond,M,2000-01-03,2022-06-27,Rio de Janeiro,Brazil,medium
1219,Jessica,Woodward,F,1957-01-02,2022-12-04,La Plata,Argentina,high
1220,Rachel,Horne,F,1969-08-04,2022-07-17,Belo Horizonte,Brazil,high
1221,Alexander,Jimenez,F,1954-06-22,2024-04-18,Concepción,Chile,low
1222,Cathy,Snyder,F,1980-09-17,2024-06-03,Cartagena,Colombia,medium
1223,Shawn,Ramos,M,1965-10-12,2023-12-24,Valparaíso,Chile,high
1224,Nicole,Ramirez,M,1986-02-24,2022-01-08,Brasília,Brazil,high
1225,Jared,Lopez,M,1987-08-09,2024-06-17,Mexico City,Mexico,medium
1226,Dustin,Johnson,F,1957-03-15,2023-01-18,Rio de Janeiro,Brazil,medium
1227,Mark,Miller,M,1984-12-03,2023-10-23,Santiago,Chile,medium
1228,Evan,Mitchell,F,1960-01-21,2024-12-24,Guadalajara,Mexico,medium
1229,Ashley,Hart,F,1989-04-25,2024-02-06,Monterrey,Mexico,medium
1230,Michael,Johnson,F,2005-07-01,2024-03-31,Mexico City,Mexico,medium
1231,Priscilla,Wilkins,M,1995-01-06,2022-12-20,Santiago,Chile,high
1232,Calvin,Ruiz,F,1994-06-25,2024-07-12,Cusco,Peru,high
1233,Mark,Gutierrez,F,1960-10-02,2024-07-30,Santiago,Chile,medium
1234,Brian,Duncan,F,1965-05-29,2022-08-17,Barranquilla,Colombia,high
1235,Christopher,Ramsey,M,2006-03-11,2023-08-03,Antofagasta,Chile,high
1236,Jasmine,Simmons,F,1986-05-04,2024-05-13,Rosario,Argentina,medium
1237,Barbara,Hanson,F,1999-03-21,2022-10-12,La Plata,Argentina,low
1238,Tyler,Daniel,F,2003-06-03,2023-11-04,Lima,Peru,high
1239,Nicole,Hall,M,1980-08-31,2024-06-03,Monterrey,Mexico,high
1240,David,Marshall,M,1969-09-06,2022-07-31,La Plata,Argentina,medium
1241,Jared,Gilbert,F,1996-07-06,2024-03-18,Cusco,Peru,medium
1242,Michael,Shaffer,M,1976-04-05,2022-02-19,Santiago,Chile,medium
1243,Hannah,King,F,1965-07-16,2023-12-03,Trujillo,Peru,high
1244,Andrea,Wang,M,1957-11-18,2022-11-25,Cartagena,Colombia,medium
1245,Randy,Carroll,M,1960-04-26,2022-12-31,Lima,Peru,medium
1246,James,Bass,M,2005-03-03,2024-06-30,Santiago,Chile,medium
1247,Thomas,Johnson,F,2003-03-02,2023-06-09,Cali,Colombia,high
1248,Steven,Grimes,M,1961-06-24,2022-06-20,Arequipa,Peru,medium
1249,Lisa,Reilly,M,2001-10-08,2023-05-22,Córdoba,Argentina,low
1250,Annette,Gregory,M,1957-04-03,2023-07-25,Antofagasta,Chile,medium
1251,Barbara,Rivera,M,1983-09-17,2022-01-21,Monterrey,Mexico,high
1252,Carl,Hernandez,M,2002-11-04,2024-05-21,Trujillo,Peru,high
1253,Nicholas,Ferguson,F,1998-11-05,2023-01-07,Rosario,Argentina,low
1254,Jacob,Wilson,M,1963-01-30,2023-10-26,Rio de Janeiro,Brazil,medium
1255,Michaela,Mckinney,F,1995-10-01,2022-12-04,Cusco,Peru,medium
1256,Natalie,Watson,M,1968-09-03,2022-04-06,São Paulo,Brazil,low
1257,Alicia,Thompson,M,1998-03-31,2022-11-28,Lima,Peru,low
1258,James,Davis,F,1974-02-13,2022-02-10,Cartagena,Colombia,medium
1259,Rebecca,Moore,F,1981-02-07,2024-05-24,Arequipa,Peru,high
1260,Morgan,Collins,F,1972-04-23,2023-06-14,Córdoba,Argentina,low
1261,Corey,Hendrix,M,1971-08-20,2024-04-22,Rosario,Argentina,medium
1262,Jamie,Johnson,M,1981-08-22,2024-12-23,Bogotá,Colombia,medium
1263,Darrell,Collins,F,1974-10-29,2024-08-04,Puebla,Mexico,low
1264,Monica,Cook,F,1956-08-14,2024-07-17,Valparaíso,Chile,medium
1265,Katie,Reese,M,2001-05-30,2022-04-23,Rosario,Argentina,medium
1266,Danielle,Clark,F,1955-06-24,2024-04-10,Belo Horizonte,Brazil,low
1267,Amanda,Mejia,F,1964-11-30,2022-11-10,Córdoba,Argentina,low
1268,Eric,Wilson,F,1989-11-08,2022-10-26,Puebla,Mexico,medium
1269,Curtis,Daniels,M,2005-01-27,2023-09-05,Valparaíso,Chile,high
1270,Sherry,Brock,F,1983-05-27,2022-10-24,Rosario,Argentina,high
1271,Larry,Mcclain,F,1984-09-17,2022-07-07,Cali,Colombia,medium
1272,Anthony,Berger,F,1982-12-08,2022-02-25,Antofagasta,Chile,low
1273,Christopher,Myers,M,1956-12-16,2023-02-25,Monterrey,Mexico,medium
1274,Crystal,Vaughn,M,1991-08-20,2024-09-02,Cusco,Peru,medium
1275,Martin,Gonzalez,M,1977-11-30,2023-01-25,Buenos Aires,Argentina,medium
1276,Christian,Livingston,F,1994-06-25,2024-06-05,Piura,Peru,medium
1277,Christopher,Lang,F,1994-10-19,2023-09-14,Mendoza,Argentina,medium
1278,Lance,Newman,M,1991-04-24,2022-04-17,Cartagena,Colombia,low
1279,Stacey,Thomas,M,1994-11-28,2023-05-31,Antofagasta,Chile,low
1280,Michael,White,F,2001-10-03,2022-10-10,Belo Horizonte,Brazil,medium
1281,Michelle,Nguyen,M,2002-11-25,2022-12-28,Rosario,Argentina,medium
1282,Daniel,Mendoza,F,1980-02-15,2022-03-13,Bogotá,Colombia,medium
1283,Michael,Andrews,F,1999-02-10,2022-11-06,Tijuana,Mexico,medium
1284,Jennifer,Rodriguez,M,1981-03-16,2023-03-21,Buenos Aires,Argentina,high
1285,Kevin,Murray,M,1983-10-05,2022-03-19,Trujillo,Peru,low
1286,John,Moore,F,1985-08-01,2022-09-19,Belo Horizonte,Brazil,medium
1287,Jared,Benson,M,1979-11-07,2022-03-14,Trujillo,Peru,medium
1288,Ashley,Peterson,M,1977-02-19,2024-12-09,Guadalajara,Mexico,high
1289,Elizabeth,Stevenson,F,1991-01-28,2022-07-09,Medellín,Colombia,medium
1290,Danny,Carlson,F,1992-01-07,2024-07-05,Antofagasta,Chile,low
1291,Sean,Parker,F,1971-07-13,2022-04-17,Piura,Peru,medium
1292,Gina,Carlson,M,1975-10-17,2023-10-18,Concepción,Chile,high
1293,Deanna,Brown,M,1997-09-26,2022-12-25,La Plata,Argentina,medium
1294,Beverly,Fischer,M,1965-10-26,2022-06-02,Lima,Peru,medium
1295,Donna,Chavez,F,1997-03-16,2024-04-09,Tijuana,Mexico,high
1296,Sergio,Harris,M,1969-09-25,2023-11-06,Monterrey,Mexico,high
1297,Laura,Frazier,F,2000-10-15,2022-11-25,Antofagasta,Chile,medium
1298,Jennifer,Herman,M,2002-12-19,2024-10-22,Antofagasta,Chile,medium
1299,Cheryl,Dixon,M,2006-10-09,2023-10-01,Rio de Janeiro,Brazil,medium
1300,Bryan,Santana,F,1999-03-18,2024-07-22,Mendoza,Argentina,high
1301,Ann,Irwin,M,2005-08-01,2022-01-01,Valparaíso,Chile,low
1302,Anthony,Reynolds,M,1960-02-06,2022-11-06,Bogotá,Colombia,low
1303,Jennifer,Sullivan,M,1985-07-25,2023-11-16,Barranquilla,Colombia,medium
1304,Glenn,Taylor,F,1977-05-08,2022-08-20,Guadalajara,Mexico,medium
1305,Michael,Butler,F,1983-09-21,2024-07-12,Antofagasta,Chile,medium
1306,David,Smith,F,1969-07-29,2024-08-13,Mendoza,Argentina,medium
1307,Nicole,Barrett,F,1988-08-25,2022-06-07,Concepción,Chile,low
1308,Derrick,Shaffer,M,2005-12-16,2022-05-29,Buenos Aires,Argentina,medium
1309,Heather,Conrad,F,1999-11-15,2024-09-05,Belo Horizonte,Brazil,low
1310,Roger,Wilkins,F,1987-04-26,2023-05-13,Mexico City,Mexico,medium
1311,Roger,Smith,M,1974-09-04,2022-09-05,Tijuana,Mexico,medium
1312,Jennifer,Adams,F,1980-09-08,2024-03-11,Cartagena,Colombia,high
1313,Arthur,Johnson,M,2003-05-24,2023-09-24,Santiago,Chile,medium
1314,Betty,Nixon,M,1979-11-25,2023-02-08,Barranquilla,Colombia,medium
1315,Alicia,Villarreal,F,1958-07-12,2024-03-10,Belo Horizonte,Brazil,medium
1316,Zachary,Mills,M,1994-01-24,2022-11-02,Buenos Aires,Argentina,high
1317,Crystal,Alvarado,F,1986-08-14,2022-09-26,Antofagasta,Chile,medium
1318,Amber,Riley,F,1989-09-23,2024-01-20,Rosario,Argentina,medium
1319,Amanda,Smith,F,1986-10-11,2024-09-16,Arequipa,Peru,low
1320,Audrey,Rivera,F,1978-05-08,2024-09-19,Belo Horizonte,Brazil,low
1321,Kenneth,Jackson,F,1972-12-27,2024-12-06,Córdoba,Argentina,medium
1322,Kevin,Glover,F,1991-02-14,2023-10-17,Belo Horizonte,Brazil,low
1323,Belinda,Berry,F,1968-02-02,2023-11-21,Guadalajara,Mexico,medium
1324,Jo,Johnson,F,1989-01-26,2022-11-16,Arequipa,Peru,medium
1325,Chase,Bowers,M,1979-12-23,2022-05-19,Lima,Peru,medium
1326,Joshua,Scott,F,1967-08-24,2023-11-06,Córdoba,Argentina,medium
1327,Renee,Stevenson,M,1993-07-31,2023-10-24,Cali,Colombia,medium
1328,Gregory,Patton,M,1989-03-21,2023-02-09,Valparaíso,Chile,medium
1329,Alison,Johnson,M,1966-10-21,2022-07-17,Lima,Peru,high
1330,Caitlin,Underwood,M,2006-06-10,2024-11-25,Antofagasta,Chile,medium
1331,Robert,Reyes,M,1998-09-05,2024-04-04,Salvador,Brazil,medium
1332,Gary,Lane,F,1989-04-20,2024-03-05,Cartagena,Colombia,medium
1333,Joseph,Weiss,M,1998-11-26,2022-03-01,Monterrey,Mexico,medium
1334,Thomas,Alvarez,F,1957-01-25,2023-05-24,Guadalajara,Mexico,medium
1335,Jesus,Vega,M,2004-07-17,2024-10-07,Trujillo,Peru,medium
1336,Alyssa,Graham,M,1974-12-16,2022-10-15,Antofagasta,Chile,medium
1337,Patrick,Stewart,F,1969-08-04,2024-05-23,Mendoza,Argentina,low
1338,Connor,Schmidt,M,1982-05-22,2024-11-12,Concepción,Chile,high
1339,Cheryl,Pearson,F,1973-01-14,2024-07-13,Tijuana,Mexico,medium
1340,Leah,Scott,F,1968-09-24,2022-10-24,Rosario,Argentina,medium
1341,Emma,Allen,F,1985-03-31,2023-05-20,Monterrey,Mexico,medium
1342,April,Byrd,M,1989-11-23,2024-04-23,Valparaíso,Chile,medium
1343,Alex,Smith,M,2006-12-04,2022-12-10,Rosario,Argentina,medium
1344,Alicia,Jennings,M,1957-11-20,2023-03-27,Piura,Peru,low
1345,Johnathan,Johnson,M,1972-11-30,2024-03-05,Mexico City,Mexico,medium
1346,Brooke,Shannon,F,1987-02-11,2022-03-04,Salvador,Brazil,medium
1347,David,Rosario,M,1965-10-11,2023-10-19,Arequipa,Peru,low
1348,Nicholas,Gallagher,M,1958-11-12,2023-10-25,Tijuana,Mexico,medium
1349,Jack,Rodriguez,M,1988-08-16,2024-05-29,Buenos Aires,Argentina,medium
1350,Donna,Jones,M,1964-01-19,2022-11-19,Tijuana,Mexico,low
1351,Kayla,Schwartz,F,1978-04-26,2024-12-25,Guadalajara,Mexico,low
1352,Jonathan,Norman,F,1989-08-31,2024-04-23,São Paulo,Brazil,medium
1353,Paul,Ferrell,M,1968-12-24,2022-03-10,Concepción,Chile,low
1354,Gregory,Jones,F,1967-12-21,2024-06-09,Lima,Peru,medium
1355,Philip,Brewer,F,2006-03-12,2022-08-08,Monterrey,Mexico,high
1356,Ryan,Mendez,M,1960-01-12,2023-08-15,Barranquilla,Colombia,low
1357,Jonathon,Johnson,F,1959-12-01,2023-04-29,Mendoza,Argentina,low
1358,Kimberly,Smith,F,1958-01-07,2024-03-07,Guadalajara,Mexico,medium
1359,Aaron,Johnson,F,1980-08-30,2023-12-16,Cartagena,Colombia,medium
1360,Mark,Myers,M,1974-12-24,2022-06-16,Brasília,Brazil,low
1361,Kelli,Mendoza,F,1954-06-25,2024-02-14,Tijuana,Mexico,medium
1362,Lisa,Jones,M,1975-09-10,2024-03-07,Puebla,Mexico,low
1363,Hannah,Chan,F,1966-04-03,2023-02-25,Puebla,Mexico,low
1364,Victoria,Cook,F,1960-09-16,2023-08-10,Santiago,Chile,medium
1365,Wendy,Holland,M,1970-05-03,2022-03-02,Antofagasta,Chile,medium
1366,Matthew,Randall,F,1973-08-25,2024-07-23,Córdoba,Argentina,low
1367,James,Spencer,F,1994-08-03,2022-11-14,Tijuana,Mexico,medium
1368,Kent,Price,M,2005-07-25,2023-12-25,Cusco,Peru,medium
1369,Tom,Mcclure,F,1959-12-11,2024-01-25,Piura,Peru,high
1370,Austin,Johnson,F,1977-07-01,2022-07-27,Puebla,Mexico,medium
1371,Paul,Sparks,M,2007-02-03,2022-09-19,Rio de Janeiro,Brazil,low
1372,Tammie,Cain,F,1988-05-21,2023-07-02,Valparaíso,Chile,low
1373,Matthew,Morgan,F,2005-07-06,2022-01-18,Monterrey,Mexico,medium
1374,Jason,Valdez,M,1992-07-01,2023-03-21,Rio de Janeiro,Brazil,low
1375,Molly,Herrera,F,1982-01-04,2024-10-26,Tijuana,Mexico,low
1376,Charles,Moss,F,1993-07-24,2022-09-13,Tijuana,Mexico,medium
1377,Rebecca,Montgomery,M,1980-03-13,2022-01-21,Mendoza,Argentina,high
1378,Alexis,Chen,M,1967-02-23,2023-12-12,Monterrey,Mexico,low
1379,Colton,Carr,F,2002-03-26,2024-06-17,Santiago,Chile,low
1380,Lisa,Wilson,M,1998-07-23,2022-03-12,Belo Horizonte,Brazil,low
1381,Bryan,Harris,F,1985-10-26,2023-11-06,Mexico City,Mexico,medium
1382,Joann,Morales,M,1972-03-01,2024-07-04,São Paulo,Brazil,medium
1383,Amy,Morris,M,1960-09-08,2024-01-20,Medellín,Colombia,low
1384,Brandon,Thompson,M,2005-05-31,2022-08-22,Lima,Peru,medium
1385,Katherine,Jackson,M,1957-08-20,2022-10-27,Buenos Aires,Argentina,high
1386,John,Perkins,M,1973-11-22,2022-06-30,Puebla,Mexico,medium
1387,Crystal,Bennett,F,1961-05-09,2024-05-16,Guadalajara,Mexico,medium
1388,Christopher,Smith,M,1962-08-24,2024-08-21,Lima,Peru,high
1389,Brittney,Campbell,M,2003-05-16,2024-02-13,Arequipa,Peru,medium
1390,Thomas,Martinez,M,1991-01-15,2024-05-17,Lima,Peru,low
1391,Shannon,Allen,M,1961-11-13,2022-10-24,Valparaíso,Chile,medium
1392,Caitlyn,Love,M,1963-07-15,2024-01-28,Valparaíso,Chile,high
1393,Margaret,Turner,F,1986-09-22,2022-04-07,Bogotá,Colombia,medium
1394,James,Downs,M,1976-06-24,2023-09-03,Bogotá,Colombia,high
1395,Michelle,Hatfield,M,2006-01-20,2023-11-09,Mexico City,Mexico,low
1396,Courtney,Clark,F,1981-03-08,2023-05-24,Belo Horizonte,Brazil,high
1397,Edward,Anthony,M,1957-02-05,2022-05-04,Salvador,Brazil,medium
1398,Ernest,Livingston,F,2002-08-05,2023-06-29,Cali,Colombia,medium
1399,Jason,King,M,1957-02-23,2023-02-03,Medellín,Colombia,medium
1400,Shawn,Garcia,M,1986-12-23,2024-09-01,Córdoba,Argentina,medium
1401,Eric,Johnson,M,1957-01-24,2023-08-12,Brasília,Brazil,medium
1402,Joe,Wallace,M,1981-07-29,2022-03-19,Córdoba,Argentina,low
1403,Julie,Villanueva,M,1985-01-05,2023-04-04,Rosario,Argentina,high
1404,Jeremy,Young,M,1966-06-24,2022-05-01,Valparaíso,Chile,low
1405,Patricia,Jones,F,1976-02-26,2022-08-07,Guadalajara,Mexico,medium
1406,Ryan,Robinson,M,1985-04-18,2022-03-01,Valparaíso,Chile,low
1407,Nathaniel,Ellis,F,1986-08-02,2022-07-14,Monterrey,Mexico,low
1408,Joseph,Rogers,F,1964-07-29,2023-01-28,Cusco,Peru,medium
1409,Juan,Rodriguez,M,1955-12-27,2023-09-15,Mexico City,Mexico,medium
1410,Kathleen,Robinson,M,1978-12-16,2023-04-03,Bogotá,Colombia,medium
1411,Laura,Cisneros,F,1969-12-05,2022-06-21,Guadalajara,Mexico,medium
1412,Angela,Hall,F,2002-04-13,2023-09-26,Valparaíso,Chile,medium
1413,Michelle,Robinson,M,1976-02-08,2023-07-26,Bogotá,Colombia,medium
1414,Alexis,Patterson,F,1979-05-19,2023-05-22,Barranquilla,Colombia,high
1415,Ryan,Walker,F,2000-07-13,2022-09-29,Bogotá,Colombia,medium
1416,Robin,Villanueva,F,2003-06-11,2024-11-02,Puebla,Mexico,low
1417,Vickie,Quinn,F,1976-06-05,2022-02-18,Barranquilla,Colombia,medium
1418,Phillip,Pacheco,F,1981-01-03,2023-04-12,Rio de Janeiro,Brazil,medium
1419,Tyler,Miller,M,1991-03-17,2022-04-18,Cali,Colombia,low
1420,Richard,Robinson,F,1994-03-14,2024-01-30,Arequipa,Peru,low
1421,Yolanda,Smith,F,1973-04-13,2022-09-19,Antofagasta,Chile,low
1422,Stephen,Hudson,M,1989-09-29,2022-06-27,Cali,Colombia,medium
1423,Steven,Taylor,M,1985-03-21,2024-12-05,La Plata,Argentina,high
1424,Monica,Sims,M,1991-07-21,2022-07-22,Antofagasta,Chile,high
1425,Courtney,Cruz,F,1991-08-05,2022-01-02,Mendoza,Argentina,high
1426,Kenneth,Mullins,M,1990-11-23,2023-08-05,Puebla,Mexico,medium
1427,Barbara,Clark,M,1991-04-13,2023-11-02,Cali,Colombia,medium
1428,Matthew,Randolph,M,1990-07-28,2023-11-11,Córdoba,Argentina,high
1429,Michael,Williams,F,1981-07-26,2024-09-23,Santiago,Chile,low
